tconst	averageRating	numVotes
tt0580000	7.9	23
tt4786660	5.2	108
tt11075968	3.3	50
tt1589418	6.0	9
tt34371073	6.6	11
tt5254576	8.3	27
tt2262716	4.6	114
tt3531138	5.5	319
tt1146633	7.5	42
tt2387083	6.5	10
tt4012538	8.5	955
tt0561516	9.2	31
tt1856281	8.2	8
tt1290331	6.8	17
tt21146310	7.8	94
tt39305841	8.6	26
tt0254214	9.3	29
tt8006254	5.5	18
tt8609522	1.2	14
tt1605652	7.0	32
tt0814937	8.3	14
tt0253025	8.5	16
tt0956890	7.6	24
tt0252591	8.3	14876
tt7919426	5.1	119
tt11199252	7.6	26
tt3588474	7.8	229
tt0635376	7.1	54
tt12688722	6.5	30
tt0680715	8.6	5
tt0668706	6.8	41
tt0069689	5.2	290
tt13350716	6.0	5
tt2379748	6.7	16
tt0403981	8.4	121
tt4791594	6.5	1196
tt0334366	4.3	77
tt0086218	5.3	58
tt3697072	6.2	16
tt0894114	6.0	14
tt0090382	4.2	132
tt27510455	6.5	1352
tt0443713	5.0	22
tt8108002	7.4	59
tt1477109	6.0	6760
tt12687110	8.8	10
tt28510271	7.2	5
tt0533834	7.5	60
tt11067988	7.0	7
tt37139092	6.9	24
tt3952346	8.1	31
tt5013298	7.8	17
tt12659886	5.2	309
tt28250595	6.9	17
tt7639584	8.0	8
tt34100062	8.9	55
tt14178254	5.0	11
tt11137920	7.7	3417
tt13317246	4.8	15
tt30984431	7.4	5
tt9334162	7.4	1608
tt0638972	7.6	119
tt21115292	6.6	48
tt12077970	6.6	1283
tt12204648	6.0	6
tt33667160	5.5	7
tt15340636	5.8	544
tt32828136	5.5	29
tt1129728	7.2	9
tt0694079	7.3	141
tt2364658	5.9	15
tt10762362	5.4	34
tt0533442	8.0	4051
tt7524428	7.6	624
tt0715478	6.9	80
tt0227614	6.3	20
tt7171114	8.6	10
tt10068992	8.0	12
tt27495115	6.6	180
tt5095938	8.0	15
tt1369401	7.8	345
tt7328408	7.5	2451
tt9407892	7.6	570
tt6964036	9.1	58
tt2387067	6.7	10
tt6370606	6.8	7
tt1314962	8.9	96
tt15034422	7.0	111
tt4239176	8.1	12
tt0701788	7.3	60
tt37533713	8.4	24
tt1693966	5.2	35
tt0462084	4.3	33
tt36819687	6.0	30
tt0706071	8.4	80
tt33290670	7.4	29
tt2110729	7.9	14
tt8850876	9.0	13
tt0508809	7.7	91
tt4076492	5.3	38
tt2986172	5.5	15
tt3375514	6.8	218
tt1319561	6.0	16
tt7668886	6.0	19
tt0914549	8.9	14
tt19707046	6.4	75
tt0840840	7.5	137
tt27759734	6.6	1757
tt0015924	6.7	29
tt1161405	1.5	290
tt1281114	6.1	124
tt8246688	6.6	18
tt28090275	7.6	23
tt12876900	7.9	12
tt11189004	4.9	23
tt0118840	5.5	3501
tt7814718	7.5	1255
tt7256504	8.0	879
tt14252144	6.7	9
tt19881610	7.1	56
tt5533012	3.6	78
tt13430526	9.5	100
tt15509296	7.5	36
tt33165136	8.4	7
tt1243929	8.2	11
tt12616980	7.9	16
tt0439799	6.8	10
tt3114244	8.5	11
tt0104449	4.0	3401
tt7256868	6.7	101
tt7252678	5.4	18
tt0056425	5.3	23
tt0863169	7.0	26
tt1037850	7.5	9877
tt0829773	7.4	89
tt29516034	8.3	25
tt11486390	2.6	40
tt0355433	7.9	20
tt0655463	7.6	489
tt19177734	8.0	7
tt0028191	6.9	688
tt0134413	5.2	103
tt7020608	7.5	2871
tt4976244	7.6	12
tt1263197	7.7	707
tt0980970	6.3	177237
tt0085037	8.0	4037
tt5636202	7.8	9
tt8841612	9.2	20
tt0280397	7.0	27
tt3660008	3.3	9
tt1653690	4.9	15480
tt14136084	6.2	17
tt0903008	7.6	10
tt1301480	7.2	124
tt0352089	8.6	937
tt0936994	8.2	46
tt13166428	7.1	15
tt4460532	8.4	7
tt0231844	7.7	6326
tt5008484	7.5	15
tt21916298	7.8	9
tt21871842	9.8	11
tt5772556	6.2	32
tt12525158	7.2	31
tt10411334	6.9	7
tt0165073	6.0	16
tt0881991	8.0	26
tt27806610	9.2	24
tt0444849	5.8	1575
tt4175538	7.0	80
tt6728696	9.4	112
tt10471916	7.2	23
tt14299960	7.5	181
tt0825113	6.9	10
tt2704880	6.1	579
tt1486724	2.0	8
tt0540207	8.1	26
tt12279488	7.5	6
tt10560228	6.2	27
tt0582574	7.9	974
tt3453864	4.8	8
tt0207269	6.1	21
tt5788762	7.8	11
tt14549270	5.5	4596
tt5564954	7.2	6
tt1772989	4.5	679
tt27674687	8.4	9
tt3592748	6.3	41
tt30768735	9.9	28
tt0097519	5.4	14
tt0109222	7.5	60
tt9601738	5.2	18
tt1123009	6.3	8
tt0797695	8.7	19
tt38573285	7.4	129
tt0648242	7.9	394
tt4361812	8.5	12
tt1094172	2.8	18
tt25829496	9.1	10
tt0887848	8.8	7
tt6912732	8.2	73
tt4693634	9.8	5
tt1143550	8.9	20
tt35151223	6.8	15
tt20216236	7.6	7
tt2074857	6.9	125
tt0097073	4.1	172
tt0592480	5.6	14
tt5748380	6.2	3239
tt0111931	8.1	556
tt1181481	5.9	14
tt2963004	6.2	243
tt5527428	6.6	16
tt3348798	6.9	72
tt11516524	6.1	11
tt3592082	6.9	56
tt21997328	5.7	1398
tt2302639	7.9	13
tt2174423	7.2	11
tt1237926	5.4	1165
tt5713030	9.2	8
tt0519775	8.8	2582
tt1003047	9.4	13
tt23462392	5.8	6
tt0795278	6.6	1704
tt6807928	8.0	8
tt33562411	7.3	7
tt0157655	5.7	194
tt2058295	8.0	18
tt0231062	3.3	30
tt0714288	7.0	21
tt3174322	5.6	23
tt0749217	8.1	142
tt33186588	8.2	7
tt10322288	7.7	3054
tt9396112	5.7	293
tt0635136	7.9	396
tt3435380	8.7	8
tt29342060	7.3	1187
tt0703122	7.3	28
tt34968427	10.0	5
tt8798094	6.3	17
tt18233714	9.2	12373
tt1603141	3.3	52
tt0589024	9.6	6
tt32626833	7.1	34
tt1582879	9.0	34
tt35351341	5.2	6
tt0071960	7.0	6291
tt0799876	8.4	16
tt3479050	5.9	20
tt1092293	7.4	7
tt0597163	6.4	12
tt21962404	6.2	18
tt8329142	6.5	13
tt5814458	9.2	6
tt15338198	7.7	15
tt4132548	4.4	9
tt28297886	7.5	34
tt0720903	8.2	73
tt0409008	5.1	13
tt0049970	5.9	57
tt14088642	4.5	11
tt32544869	9.2	6
tt29429738	9.3	48
tt0424967	9.1	19
tt39309208	6.5	32
tt0068670	5.0	86
tt19356964	7.7	287
tt0080175	7.3	260
tt0812666	6.1	13
tt21802292	10.0	6
tt1629314	5.4	11
tt0065715	5.9	205
tt35257690	3.3	424
tt7304660	6.9	11
tt0433518	7.6	8
tt0594038	8.0	223
tt27011927	7.4	244
tt1398021	6.0	187
tt6903806	7.2	869
tt0822886	7.4	218
tt0018811	7.1	53
tt5926362	7.4	339
tt12242530	8.4	7
tt0639465	6.5	14
tt1905028	7.4	5
tt2963498	7.4	55
tt35704983	7.9	11
tt16415544	7.3	42
tt2736620	6.5	13
tt5431950	5.1	669
tt15018632	8.7	26
tt6960218	4.0	54
tt28434276	8.4	22
tt1087850	5.5	77
tt0914906	6.8	24
tt2403276	8.2	8
tt6470908	7.1	94
tt0612585	7.1	46
tt4343998	7.4	78
tt1461087	6.5	42
tt7383788	6.2	78
tt1188222	6.9	58
tt10154974	5.8	22
tt0402800	6.6	13
tt0024377	3.8	34
tt7782650	6.9	9
tt18777276	8.4	28
tt34816308	9.6	41
tt7275786	7.2	5
tt5942892	6.8	158
tt12664886	7.7	10
tt14706766	7.1	22
tt10494570	6.4	282
tt0793939	7.9	83
tt12270218	8.2	13
tt9009418	6.3	15
tt2124033	4.0	12
tt14871572	9.0	9
tt10389524	6.8	7
tt4497150	7.0	14
tt0830457	7.2	68
tt0086723	8.0	3124
tt9178004	2.8	304
tt33378095	6.6	29
tt0218967	6.9	130750
tt6203394	7.9	15
tt7406740	8.3	2264
tt13475576	6.9	11
tt0606015	8.0	4630
tt33194537	7.8	38
tt27986201	7.2	97
tt9633042	7.4	317
tt0230930	7.7	9
tt0396227	7.8	11
tt1303302	8.0	492
tt7277786	4.8	10
tt2339044	7.1	23
tt0841119	8.1	2838
tt13678086	8.0	12
tt1827203	6.9	17
tt0752212	7.7	13
tt12146910	7.2	7
tt12389620	5.9	15
tt11215462	8.2	67
tt20252922	6.5	253
tt0986478	7.0	77
tt1127189	9.0	8
tt1450939	6.4	17
tt10984520	8.0	147
tt10893130	7.2	38
tt31158074	9.6	18540
tt0743673	7.8	174
tt29005568	8.9	13
tt3771900	7.9	30
tt0664029	7.4	154
tt0368516	7.1	9
tt11064302	6.7	8
tt1372820	6.9	19
tt0394316	6.2	174
tt0691415	5.9	14
tt5329852	6.0	268
tt6448346	2.8	15
tt0043792	7.4	2114
tt10199644	7.2	4000
tt37676619	6.9	22
tt10383542	4.6	21
tt29293856	6.6	6
tt0048025	8.3	12
tt0533093	6.9	241
tt0654946	9.0	79
tt0700548	7.7	10
tt3593118	5.5	13
tt1960935	8.0	350
tt0655427	7.5	545
tt0145184	6.7	27
tt1873633	8.1	46
tt13720112	7.8	21587
tt1053380	5.8	6
tt0765476	5.1	46108
tt23787128	5.4	10
tt0671619	6.8	8
tt3477878	8.2	6
tt11515144	7.3	9
tt10805726	7.9	17
tt0044185	4.9	35
tt12107468	8.3	8
tt27430715	6.1	22
tt37328309	5.0	12
tt5970430	8.5	236
tt10171870	8.4	8
tt1989420	8.0	7
tt0025132	6.4	1727
tt4068428	8.7	7
tt15147912	9.6	26
tt1429855	7.2	11
tt0654542	7.9	106
tt9868848	4.6	28
tt2740558	7.5	8
tt35836460	8.9	8
tt12330960	7.5	41
tt1463521	8.1	50
tt11719610	7.2	6
tt12505516	8.7	30
tt0852974	6.4	718
tt1751018	6.2	13
tt13899470	5.4	22
tt1382617	4.8	15
tt4869470	4.2	19
tt1510924	5.6	26
tt0172089	4.5	984
tt15552652	6.0	6
tt0831854	5.3	53
tt17195666	8.5	8
tt10678126	5.9	10
tt0464043	5.2	19
tt5139070	7.3	18
tt5239780	8.4	3778
tt24855822	2.8	29
tt5363302	5.2	99
tt2570892	8.0	9
tt8870788	7.2	28
tt6807288	7.8	7
tt1821328	6.7	24
tt11929662	7.6	45
tt0164835	5.2	55
tt1638970	7.7	150
tt24734130	8.3	21
tt11195328	7.5	82
tt0177047	7.0	38
tt1370716	5.1	26
tt28812359	7.8	8
tt0957400	7.6	29
tt3027218	5.7	20
tt0831901	3.1	7
tt3653238	7.5	13
tt16269820	6.9	96
tt0117852	4.7	38
tt0599167	7.2	13
tt13829180	7.8	1063
tt19369536	7.2	97
tt1072148	6.1	33
tt8204770	7.1	16
tt36351483	9.0	35197
tt2849494	8.4	8
tt5377322	8.2	25
tt23846628	6.0	9
tt6315228	8.0	5223
tt0114159	7.6	12
tt1054238	7.2	5
tt23626028	8.0	27
tt5637668	6.8	5
tt1438295	8.1	20
tt14032458	6.1	42
tt8009088	8.2	15
tt0238603	6.0	100
tt0233671	3.2	21
tt6150346	6.0	35
tt31315677	4.9	385
tt10476282	5.8	9
tt9046202	8.7	7
tt8982238	8.6	15
tt4480568	6.3	662
tt13153440	7.5	9
tt1487270	6.0	9
tt1398950	6.7	10
tt2360477	7.4	9
tt0536365	7.5	94
tt29631662	6.1	236
tt12025022	6.4	144
tt1356908	5.4	11
tt0033530	6.1	1730
tt9371770	5.4	22
tt0037339	7.2	930
tt34492043	7.4	14
tt3476012	1.1	14
tt2604518	7.9	34
tt5942744	7.7	12
tt5865622	8.1	18
tt2211085	6.4	9
tt0136059	4.2	24
tt9037678	7.3	61
tt2656498	7.5	16
tt1723642	5.5	4702
tt15876452	5.1	25
tt35631906	9.3	7
tt11404762	2.4	571
tt0334200	7.9	9
tt37248732	9.0	30
tt0310168	7.4	106
tt0053742	5.7	1096
tt4169716	6.9	35
tt0042028	6.2	269
tt1348599	8.0	57
tt2741950	6.9	6429
tt1862057	6.2	17
tt14234740	6.6	14
tt22059924	3.8	68
tt10552440	8.9	9
tt27515991	7.0	48
tt7285012	5.3	38
tt0120765	5.0	7479
tt1884725	7.8	17
tt0602461	9.0	14
tt32057369	6.5	8
tt9824726	9.4	6
tt3016220	4.8	8
tt0102882	5.2	1058
tt0659935	7.5	101
tt2315246	4.8	8
tt38491714	7.7	22
tt6243260	6.9	28
tt0176041	7.0	24
tt0176141	7.2	52
tt5304760	7.0	6
tt13540082	7.7	7
tt0307470	7.2	15
tt0710689	9.2	60
tt0637539	9.1	300
tt10466184	7.9	68
tt9145664	7.6	5
tt2014152	8.6	10
tt0685725	5.2	68
tt1560564	7.7	2929
tt31868057	7.8	5
tt0745337	6.9	105
tt0032017	6.1	304
tt5034096	7.3	1518
tt8063388	5.3	27
tt2015165	6.5	7
tt22062330	5.5	99
tt34722179	7.8	93
tt8829986	8.1	13
tt35444045	7.7	9
tt0242525	6.5	18
tt0991684	6.9	17
tt6881666	7.8	16
tt0224847	8.0	5
tt0261354	4.7	236
tt0194925	6.1	210
tt0865448	4.0	135
tt14697742	8.2	7
tt0027983	6.2	356
tt5347328	7.4	18
tt1331750	7.9	13
tt0185291	6.5	134
tt27331397	1.9	11
tt5138182	7.6	23
tt17512438	5.1	20
tt31998805	6.6	34
tt7669844	9.1	13
tt8281936	7.8	15
tt23809370	4.5	23
tt1368049	4.8	91
tt9676302	7.4	9
tt32636842	6.4	6
tt8200368	6.9	10
tt0804426	8.2	37
tt0677530	7.9	75
tt1198055	4.4	11
tt14020916	3.9	22
tt0301807	6.3	70
tt0159902	7.3	168
tt27431061	5.4	9
tt6287306	6.4	35
tt2395928	7.2	7
tt0087631	7.8	1238
tt0340717	7.2	12
tt0462709	3.1	17
tt30406439	9.6	6
tt2153655	8.9	182
tt2154127	5.6	9
tt0103979	8.5	9
tt7010962	7.8	9
tt4540456	5.5	98
tt0309141	6.9	3330
tt2004352	3.8	8
tt6324614	6.4	6264
tt0216564	2.7	31
tt0116118	6.3	11311
tt14214968	8.9	13
tt12631486	4.6	421
tt0739773	7.2	13
tt2069760	7.0	67
tt9135820	6.4	8
tt17373462	8.1	69
tt27052740	7.2	3141
tt1083649	8.7	14
tt6120618	8.0	520
tt0206863	6.8	19
tt0065545	5.4	38
tt0233508	6.7	437
tt1894108	3.7	75
tt22900290	9.2	8
tt0103372	7.3	415
tt0192276	6.7	9
tt3132030	3.3	61
tt0200573	6.8	283
tt0371427	6.7	11
tt0073170	4.8	1060
tt16538982	4.2	70
tt0229283	6.6	76
tt3470440	6.9	29
tt0117692	4.3	4283
tt5674390	6.6	197
tt32452194	9.3	46
tt6199318	5.5	12
tt1742246	8.5	10
tt39325593	9.0	1069
tt0219720	5.1	9
tt0462065	8.1	10
tt4016548	7.3	74
tt21482122	7.8	451
tt2319144	6.6	7
tt0257311	4.0	7
tt1751936	6.7	24
tt6038944	7.6	72
tt1495822	3.6	9
tt0177236	6.6	79
tt37844748	8.3	47
tt1249835	8.6	27
tt0642227	7.5	506
tt9168382	7.2	6
tt1915603	5.2	14
tt29765641	6.3	13
tt0926285	6.3	77
tt2368001	7.1	104
tt7064804	7.0	25
tt4244740	8.7	15
tt0275357	5.2	11
tt6125502	9.2	6
tt0417550	5.5	748
tt7192598	5.9	20
tt13364994	2.8	72
tt7093716	8.3	586
tt0408667	2.9	31
tt1820389	7.3	10
tt1084950	6.7	53346
tt5535572	4.7	28
tt30767678	10.0	5
tt8714928	9.5	20
tt1521785	8.4	19
tt34824151	5.4	21
tt0510743	6.4	21
tt5142058	8.0	7
tt0577177	6.9	227
tt2742338	5.7	9
tt4928100	7.1	12
tt0424488	6.7	47
tt29142708	8.5	10
tt1808172	4.9	54
tt3449158	9.0	22
tt1216523	7.8	1218
tt0417260	8.6	20
tt27540254	9.0	99
tt14578442	6.6	11
tt1061516	8.1	17
tt36594729	7.9	7
tt3389002	9.0	8
tt23457166	8.2	119
tt37533027	6.2	25
tt1380142	7.3	9
tt3012698	8.3	29484
tt5158786	8.6	20
tt32452479	8.4	547
tt0366188	4.9	31
tt6846530	8.2	274
tt1291514	9.3	9
tt0345346	3.5	19
tt0175368	6.6	20
tt12093856	6.7	23
tt28796169	8.2	28
tt0528427	7.5	115
tt13745978	3.5	58
tt1854646	8.6	56
tt0596614	8.6	15
tt32369513	9.0	5
tt2198629	8.4	53
tt1105972	7.0	5
tt1877225	6.9	19
tt9005466	9.1	9
tt3919504	7.4	18
tt36786613	6.8	14
tt0795531	6.7	64
tt0120034	7.1	3625
tt28600933	8.4	5
tt1595415	6.5	21
tt0059979	6.1	29
tt0513652	7.3	32
tt2317697	9.0	23
tt8667704	5.8	10
tt4975570	9.3	11
tt6856494	7.5	531
tt27181595	2.0	13
tt5695764	6.3	699
tt7880654	5.6	47
tt14951396	7.2	1136
tt15787112	7.6	42
tt0072082	6.1	24
tt0597193	6.8	71
tt0163756	6.8	37
tt0554691	7.7	63
tt0430375	7.9	14
tt27405478	5.9	15
tt9721646	6.7	1237
tt0973293	8.5	12
tt0766917	5.6	6
tt39711263	6.1	7
tt5600034	7.3	11
tt1278280	6.6	243
tt11238044	6.9	12
tt16762200	7.4	39
tt0359340	5.6	144
tt13210456	7.8	18
tt3035892	4.6	13
tt3059732	7.7	13
tt5597012	8.4	59
tt7352856	7.1	619
tt6301356	9.3	45
tt0327693	8.6	11
tt41227400	8.0	40
tt2147051	8.5	17
tt2676018	9.6	1039
tt3253144	7.6	44
tt2801038	5.9	14
tt0261800	5.6	220
tt5047458	6.6	312
tt4714568	7.1	13851
tt0636206	7.9	406
tt4183998	6.6	9
tt0277106	6.7	9
tt11345994	7.5	177
tt0857512	7.5	32
tt0775325	9.2	9283
tt5925578	7.6	17
tt0335255	7.0	12
tt1193312	6.8	49
tt0696943	7.4	111
tt0198540	7.0	145
tt1235463	8.8	45
tt23861220	8.1	214
tt12199200	8.4	62
tt6274070	5.0	10
tt2922752	7.8	9
tt0190082	5.9	20
tt7899716	4.6	17
tt13125004	5.0	749
tt1343627	8.2	337
tt0176044	5.5	19
tt8674418	4.8	194
tt10656126	5.9	27
tt0210450	4.3	302
tt3868860	6.2	2939
tt13417120	8.5	7
tt37679064	6.4	22
tt8110290	3.5	42
tt0491722	5.7	1100
tt19864072	6.8	13
tt40185577	6.8	5
tt0934629	6.0	58
tt1209335	7.1	15
tt0511206	5.8	16
tt2943432	5.9	33
tt4049720	7.7	18
tt6509862	7.0	1828
tt0464501	8.0	24
tt0706313	6.6	433
tt1967113	6.2	40
tt0737413	6.8	9
tt0554439	7.4	200
tt26741473	8.9	9
tt7830266	6.0	9
tt1366080	8.2	8
tt0883308	8.3	10
tt5934968	7.5	16
tt0970119	8.2	47
tt29139524	8.6	111
tt1498156	7.0	358
tt4670074	7.8	19
tt19850742	7.3	55
tt5223098	6.8	6
tt0536010	8.5	116
tt5960200	8.1	21
tt29173622	1.0	9
tt1564642	7.7	699
tt19808286	8.8	60
tt26439397	8.3	58
tt0035854	6.4	913
tt37819916	6.6	5
tt5314400	7.0	11
tt0245402	7.9	69
tt4659174	6.7	1319
tt0891533	7.0	7
tt11021016	8.7	7
tt30222768	6.9	19
tt12424060	6.8	7
tt1485885	6.4	36
tt2904608	6.5	7594
tt1416575	7.5	8
tt37195763	8.5	76
tt0600923	7.8	39
tt2066661	6.9	36
tt1303397	8.1	253
tt27710439	5.8	271
tt1851760	8.0	321
tt1764533	7.5	19
tt23768070	5.5	620
tt5209542	7.4	86
tt0534176	9.7	8
tt10777610	7.5	3889
tt0599821	7.1	421
tt5509852	8.9	155
tt3266324	5.0	285
tt12683364	7.9	26
tt5430546	2.7	25
tt9160506	7.4	36
tt13928610	8.5	13
tt15192098	6.9	1318
tt1103200	4.9	129
tt7403844	5.2	8
tt28142393	6.5	17
tt1955305	7.0	9
tt1169327	7.0	13
tt8960016	7.1	7
tt1113844	5.8	18
tt7623324	9.0	14
tt0992974	4.2	22
tt0770487	8.7	767
tt13807852	7.2	61
tt33094193	7.1	14
tt0634265	8.5	22
tt1297447	4.6	23
tt23456778	7.6	663
tt2259089	7.4	17
tt1377712	2.1	27
tt11002166	7.3	310
tt0397809	6.1	44
tt27839303	7.8	96
tt0229895	6.3	57
tt0724058	7.6	56
tt5116458	6.6	8
tt3201572	3.6	201
tt1303915	6.4	9
tt16411552	8.1	11
tt10195282	6.8	8
tt6255790	8.4	6
tt1184555	7.3	12
tt5780194	7.9	204
tt9808842	4.5	45
tt6428772	8.8	18
tt0875820	7.7	63
tt4452638	7.3	17
tt1650552	6.3	2247
tt6733322	5.3	67
tt10800932	5.0	67
tt11804002	7.7	371
tt0088972	5.4	83
tt2236106	7.6	11
tt40887512	6.2	29
tt26545924	8.6	10
tt3476108	7.4	87
tt0694960	6.3	102
tt10579324	7.5	49
tt10481944	7.1	364
tt0705490	8.2	7
tt0979910	5.3	66
tt11312826	7.2	21
tt1047630	6.4	13
tt0913997	7.7	9
tt2646050	8.3	37
tt4320482	5.9	12
tt38354937	8.5	541
tt0349904	6.9	17
tt5894990	5.6	9
tt1448696	7.7	15
tt5295318	7.3	23
tt0184446	8.1	17
tt11437660	9.3	10
tt35890827	7.2	6
tt33071111	8.4	9
tt13261048	8.4	84
tt7246506	7.6	25
tt3381332	8.6	21
tt0846567	8.0	74
tt31608819	4.9	124
tt32902984	7.4	11
tt0037398	5.9	35
tt11224682	5.2	6
tt0642670	7.7	81
tt36513166	9.3	45
tt2061039	6.3	49
tt0434924	6.9	18
tt8206998	8.8	10
tt0761444	8.3	285
tt38417652	6.7	17
tt0262351	4.9	39
tt20764116	7.8	15
tt5722090	5.0	13
tt0274795	7.5	1161
tt35920207	8.3	77
tt1549650	7.4	336
tt0772074	7.3	54
tt0988079	6.8	223
tt0937375	6.4	11343
tt10382398	5.6	6
tt6101470	7.8	24
tt34136824	6.2	5
tt1239148	6.2	158
tt27907811	6.5	4824
tt21029672	7.3	6
tt0706061	7.7	60
tt1087884	5.8	346
tt4131526	7.7	1404
tt0572544	7.6	114
tt0363685	4.3	468
tt7594684	7.0	10
tt4554340	7.5	40
tt20258036	6.5	9
tt20422498	8.4	19
tt2489566	7.6	451
tt13617146	8.9	636
tt32793041	8.0	47
tt0884142	7.0	93
tt9747598	8.0	7
tt1242533	5.9	145
tt0082807	7.0	83
tt13453096	4.9	20
tt0199529	7.6	79
tt2016168	5.3	435
tt31546715	4.8	5
tt14084604	7.5	1666
tt5584110	8.1	2197
tt34492024	7.4	18
tt1250958	5.8	27
tt0242450	8.7	47
tt3549022	8.7	1329
tt9573512	5.8	22
tt1733530	7.1	10
tt1244582	8.2	24
tt0653301	7.3	19
tt0132278	5.9	66
tt6263008	8.1	1541
tt0480114	4.2	11
tt27169729	6.9	21
tt17542724	8.0	5
tt1867070	4.4	387
tt0214702	4.0	10
tt10926740	4.8	40
tt8970582	8.4	521
tt0463248	6.5	8
tt5328522	8.5	7
tt2862738	8.4	1214
tt1877194	6.1	107
tt14055270	6.2	7
tt0524666	7.9	39
tt0176464	6.0	23
tt18358156	7.4	33
tt10805966	7.0	11
tt15590154	6.5	27
tt31549532	5.9	12
tt0041860	6.3	263
tt4815920	7.4	17
tt0592615	7.8	92
tt0079289	7.4	170
tt2885538	7.4	11
tt18468816	7.3	8
tt11496490	7.0	30
tt28642260	5.3	783
tt0119750	8.1	21
tt4947276	6.2	7
tt31973385	8.0	13
tt33498941	2.4	8
tt0177933	7.1	803
tt0772254	8.3	19
tt14037202	7.8	19
tt8135222	7.4	58
tt0426590	5.4	21
tt4820284	7.3	827
tt1095868	7.5	12
tt1786127	7.5	120
tt0388272	7.7	148
tt0121652	7.5	15
tt14692516	7.2	114
tt21833438	8.4	26
tt12176616	2.2	16
tt11051582	6.2	246
tt15013010	7.2	35
tt11257022	7.5	12
tt1266950	7.4	135
tt6054236	7.3	71
tt0623740	6.7	8
tt6162996	6.4	22
tt0107639	5.7	175
tt29276097	5.8	14
tt11660248	6.4	89
tt0275229	3.4	135
tt0291078	4.9	17
tt0959976	8.7	8339
tt0254731	5.7	31
tt16442880	4.5	132
tt1231713	9.0	15
tt5360106	8.9	1773
tt8671526	8.2	22
tt13431376	7.2	221
tt5944650	7.4	8
tt5875174	4.2	30
tt31806087	7.6	1017
tt6397898	8.8	8
tt0197979	6.5	30
tt10643150	7.6	156
tt3867770	6.6	190
tt13293582	6.9	9
tt0765992	8.4	19
tt15295148	6.0	23
tt0790263	7.7	66
tt5793672	7.8	9
tt2210830	4.8	33
tt5906512	8.4	124
tt0095779	6.3	107
tt6278162	5.8	12
tt28250771	8.4	36
tt0065289	7.5	41
tt0088897	6.5	104
tt0505468	7.6	302
tt1719507	8.8	5
tt1044931	7.9	45
tt0092764	4.6	126
tt0168160	3.8	51
tt24218480	5.1	8
tt2965186	8.4	5
tt8417724	7.3	7
tt0859373	8.5	49
tt0188321	7.2	71
tt29867234	8.3	35
tt14357374	5.5	11
tt1616020	7.5	18
tt2040860	7.4	278
tt26422436	7.9	8
tt0836253	8.8	269
tt1083938	8.1	21
tt7450932	7.3	35
tt0418592	4.1	366
tt4328052	5.2	13
tt3587174	6.3	18
tt0088904	5.9	42
tt3786448	5.4	9
tt8901508	4.6	8
tt25828582	7.2	586
tt11400450	6.9	11
tt0566151	6.0	27
tt1170730	7.7	1592
tt5190412	2.6	45
tt10772678	8.8	7
tt0078950	6.8	9937
tt0159189	7.1	75
tt0268849	4.8	7
tt3284148	7.3	218
tt7254328	6.9	9
tt1107365	5.5	29151
tt13845664	7.8	1500
tt14766048	3.3	285
tt12275210	3.5	23
tt26426490	6.0	195
tt14999866	4.6	13
tt5056404	7.2	18
tt36131532	5.0	6
tt0861498	6.8	29
tt0120723	5.6	5606
tt0749318	7.7	134
tt0433278	6.5	931
tt1946964	7.2	10
tt0452812	6.3	246
tt40761451	8.7	10
tt1024588	5.5	36
tt27235319	9.0	2649
tt0350244	7.2	11
tt0990509	8.3	11
tt34673918	7.8	61
tt2768300	6.5	16
tt0947731	8.7	17
tt0597390	7.3	65
tt3446520	5.7	11
tt31502414	6.4	65
tt0396980	5.1	12
tt2574518	6.9	22
tt0154002	6.1	40
tt0137321	5.4	6
tt10349300	8.4	8
tt22468084	6.6	13
tt11580060	5.4	20
tt6951870	5.6	93
tt13423726	7.7	7
tt7131488	8.4	127
tt0066235	6.4	220
tt21880152	8.3	21
tt0276161	3.1	9
tt30011268	9.0	6
tt0097388	4.5	48174
tt0717222	8.0	73
tt0338572	6.2	34
tt7658228	9.0	8
tt7812380	7.0	10
tt10483142	8.5	13
tt23711328	4.8	28
tt0468693	6.2	36
tt13951724	9.5	89
tt1305112	4.2	301
tt36980891	7.0	11
tt11312660	8.1	13
tt0052853	7.7	9
tt1521800	7.5	55
tt0744006	7.2	128
tt5459644	6.9	1908
tt2481966	3.6	10
tt4000986	6.3	10
tt23622578	6.8	192
tt1635646	5.8	39
tt5808198	6.4	42
tt1410772	8.2	221
tt0070287	6.4	2508
tt0078648	7.9	362
tt0642724	8.8	150
tt0317945	7.6	49
tt0299615	8.1	17
tt8258516	8.3	10
tt36471228	5.2	31
tt37702701	7.9	16
tt30748655	9.8	9
tt0459077	7.1	27
tt0582478	8.1	1235
tt0007713	5.9	13
tt13228946	8.8	239
tt36120702	5.0	6
tt11595600	8.0	16
tt31849975	6.9	149
tt2514756	6.9	9
tt2792348	5.7	105
tt14428184	7.1	150
tt0126711	7.9	471
tt17518098	6.4	7
tt35182952	7.1	83
tt12596890	3.0	10
tt0869800	6.1	10
tt0451271	8.8	28
tt2099625	8.4	12
tt29628029	6.8	6
tt31192345	7.4	17
tt4964772	6.3	2445
tt20869220	6.6	5
tt10724172	7.0	11
tt0322259	6.0	323333
tt7949922	5.7	14
tt7904936	7.3	68
tt2376042	7.4	16
tt5853740	8.2	5
